AppName,gitLink,FDstoreLink
GreenStash,https://github.com/Pool-Of-Tears/GreenStash,https://f-droid.org//en/packages/com.starry.greenstash/
Ladefuchs,https://github.com/Team-Ladefuchs/ladefuchs-android,https://f-droid.org//en/packages/app.ladefuchs.android/
Inflation Calculator,https://github.com/corenting/InflationCalculator,https://f-droid.org//en/packages/fr.corenting.convertisseureurofranc/
Tip Calculator,https://lab.freak.university/KayFaraday/TipCalculator,https://f-droid.org//en/packages/quest.faraday.tip_calculator/
Finance Manager (PFA),https://github.com/SecUSo/privacy-friendly-finance-manager,https://f-droid.org//en/packages/org.secuso.privacyfriendlyfinancemanager/
Catima â Loyalty Card Wallet,https://github.com/CatimaLoyalty/Android,https://f-droid.org//en/packages/me.hackerchick.catima/
Bitcoin Wallet [testnet3],https://github.com/bitcoin-wallet/bitcoin-wallet,https://f-droid.org//en/packages/de.schildbach.wallet_test/
Bitcoin Wallet,https://github.com/bitcoin-wallet/bitcoin-wallet,https://f-droid.org//en/packages/de.schildbach.wallet/
Mobile Paper Wallet,https://gitlab.com/uak/mobile-paper-wallet,https://f-droid.org//en/packages/com.gitlab.uak.mobile_paper_wallet/
STARGW FX,https://github.com/StarGW-net/stargw-fx,https://f-droid.org//en/packages/net.stargw.fx/
OpenMoneyBox,https://gitlab.com/igi0/openmoneybox,https://f-droid.org//en/packages/com.igisw.openmoneybox/
