AppName,gitLink,FDstoreLink
Kinolog,https://gitlab.com/rrgb/kinolog/tree/HEAD,https://f-droid.org//en/packages/git.rrgb.kinolog/
Swiftnotes,https://github.com/adrianchifor/Swiftnotes,https://f-droid.org//en/packages/com.moonpi.swiftnotes/
SNotepad,https://github.com/aario/snotepad,https://f-droid.org//en/packages/info.aario.snotepad/
MyOwnNotes,https://github.com/aykit/MyOwnNotes,https://f-droid.org//en/packages/org.aykit.MyOwnNotes/
SealNote,https://github.com/vishesh/sealnote,https://f-droid.org//en/packages/com.twistedplane.sealnote/
AnySoftKeyboard: NEO2,https://github.com/kertase/neo_anysoftkeyboard,https://f-droid.org//en/packages/com.anysoftkeyboard.languagepack.neo/
AnySoftKeyboard: Tatar,https://github.com/AnySoftKeyboard/LanguagePack/tree/Tatar,https://f-droid.org//en/packages/com.anysoftkeyboard.languagepack.tatar/
OI Notepad,https://github.com/openintents/notepad,https://f-droid.org//en/packages/org.openintents.notepad/
AnySoftKeyboard: Slovene,https://github.com/AnySoftKeyboard/LanguagePack/tree/Slovene,https://f-droid.org//en/packages/com.anysoftkeyboard.languagepack.slovene/
AnySoftKeyboard: Finnish,https://github.com/AnySoftKeyboard/LanguagePack/tree/Finnish,https://f-droid.org//en/packages/com.menny.anysoftkeyboard.finnish/
AnySoftKeyboard: Swedish,https://github.com/AnySoftKeyboard/LanguagePack/tree/Swedish,https://f-droid.org//en/packages/com.anysoftkeyboard.languagepack.swedish/
SyncOrg,https://github.com/wizmer/syncorg,https://f-droid.org//en/packages/com.coste.syncorg/
Memento,https://github.com/yaa110/Memento,https://f-droid.org//en/packages/github.yaa110.memento/
Compass Keyboard,https://github.com/gsimon75/compass-keyboard,https://f-droid.org//en/packages/org.dyndns.fules.ck/
Notepad,https://github.com/tmarzeion/drawable-notepad,https://f-droid.org//en/packages/com.tomaszmarzeion.notepad/
Slide,https://github.com/trikita/slide,https://f-droid.org//en/packages/trikita.slide/
Clear List,https://github.com/douzifly/clear-todolist,https://f-droid.org//en/packages/douzifly.list/
DotDash Keyboard,https://github.com/agwells/dotdash-keyboard-android,https://f-droid.org//en/packages/net.iowaline.dotdash/
nicoWnnG,https://bitbucket-archive.softwareheritage.org/projects/da/dalb8/nicownng.html,https://f-droid.org//en/packages/net.gorry.android.input.nicownng/
Minimal,https://github.com/rubenroy/Minimal-Todo,https://f-droid.org//en/packages/com.rubenroy.minimaltodo/
Mirakel,https://github.com/MirakelX/mirakel-android,https://f-droid.org//en/packages/de.azapps.mirakelandroid/
ShoppingList,https://github.com/GroundApps/ShoppingList,https://f-droid.org//en/packages/org.janb.shoppinglist/
crushr,https://github.com/tjmolinski/crushr,https://f-droid.org//en/packages/com.tjm.crushr/
ShoLi,https://github.com/dsoulayrol/android-sholi,https://f-droid.org//en/packages/name.soulayrol.rhaa.sholi/
Writeily Pro,https://github.com/plafue/writeily-pro,https://f-droid.org//en/packages/me.writeily/
Turbo Editor,https://github.com/vmihalachi/turbo-editor,https://f-droid.org//en/packages/com.maskyn.fileeditorpro/
CrocodileNote,https://github.com/Groomiac/crocodilenote/,https://f-droid.org//en/packages/groomiac.crocodilenote/
Notify,https://github.com/guvery/NotifyMe,https://f-droid.org//en/packages/com.guvery.notifyme/
Moloko,https://code.google.com/p/moloko/source,https://f-droid.org//en/packages/dev.drsoran.moloko/
SynCarnet,https://github.com/npmiller/syncarnet,https://f-droid.org//en/packages/fr.syncarnet/
SimpleDo,https://github.com/JamesFrost/SimpleDo,https://f-droid.org//en/packages/me.jamesfrost.simpledo/
Notey,https://bitbucket-archive.softwareheritage.org/projects/ne/neko259/notey.html,https://f-droid.org//en/packages/ru.ttyh.neko259.notey/
TaigIME,https://github.com/a-tsioh/TaigIME-android,https://f-droid.org//en/packages/fr.magistry.taigime/
Bulgarian Phonetic Layout - Ext. Keyboards,https://github.com/marfl/android-bulgarian-phonetic-layout,https://f-droid.org//en/packages/name.marfl.ext_kbd_bulgarian_phonetic/
Shopt,https://gitlab.com/shopt/shopt,https://f-droid.org//en/packages/eu.domob.shopt/
Floating Stickies,https://github.com/MohammadAdib/FloatingStickies,https://f-droid.org//en/packages/genius.mohammad.floating.stickies/
Simply Do,https://archive.softwareheritage.org/browse/origin/http://simply-do.googlecode.com/svn//directory/,https://f-droid.org//en/packages/kdk.android.simplydo/
Temaki,https://github.com/jeffxmn/temaki,https://f-droid.org//en/packages/com.jmartin.temaki/
To Do,https://sourceforge.net/p/androidtodolist/code,https://f-droid.org//en/packages/com.xmission.trevin.android.todo/
Drupal Editor,https://github.com/Dissem/Drupal-Editor,https://f-droid.org//en/packages/ch.dissem.android.drupal/
Tomdroid,https://launchpad.net/tomdroid/stable,https://f-droid.org//en/packages/org.tomdroid/
Changjie Input Method,https://github.com/wanleung/ChangjieIME,https://f-droid.org//en/packages/com.linkomnia.android.Changjie/
Lithuanian Layouts - Ext. Keyboards,https://github.com/juodumas/android-lithuanian-layouts,https://f-droid.org//en/packages/name.juodumas.ext_kbd_lithuanian/
Sophia keyboard,https://github.com/htruong/sophia_oss,https://f-droid.org//en/packages/com.htruong.inputmethod.latin/
TAG Notepad,https://github.com/Kyakujin/TagNotepad,https://f-droid.org//en/packages/com.kyakujin.android.tagnotepad/
Tibetan Keyboard,https://github.com/iamironrabbit/bho,https://f-droid.org//en/packages/org.ironrabbit.bhoboard/
Diary,https://git.savannah.gnu.org/cgit/diary.git,https://f-droid.org//en/packages/jpf.android.diary/
